Date,HG_Price,HG1_logret,DXY_Price,DXY_logret,PMI,PMI_change,LME_Stocks,STOCKS_logret,Realized_Vol_Daily,Realized_Vol_Ann,Vol_Regime,Forecasted_Return,Signal,Model_Alpha,Model_Beta_DXY,Model_Beta_PMI,Model_Beta_STOCKS,Model_R2
2025-03-14,7.75,-1.0269666637456156,164.19,-0.582985801286227,50.2,1.1000000000000014,233750,-1.4651498954774058,1.620453375345049,25.723899854029227,NORMAL,0.11144386294081901,NEUTRAL,0.030168739565226768,-0.09638350412060977,0.009118954511047023,-0.09108728159301935,0.042905066449064
2025-03-17,7.78,0.38634948250446394,162.19,-1.2255806324338347,50.2,1.1000000000000014,230975,-1.1942688611987515,1.3828646533378541,21.95229581756105,NORMAL,0.23831900782970528,LONG,0.036758089094659066,-0.09386691938454192,0.008487310102439069,-0.09384827916592975,0.045003980159985746
2025-03-18,7.89,1.4039796667482614,162.47,0.17248818420608514,50.2,1.1000000000000014,227700,-1.4280506487114886,1.3451185496186346,21.35309499714482,NORMAL,0.27016529096709174,LONG,0.03695351435800328,-0.09280633633105248,0.006277977970101767,-0.09425377829453846,0.045134166404807496
2025-03-19,8.06,2.131742166075419,163.38,0.5585406572064181,50.2,1.1000000000000014,225175,-1.1151095399887356,1.3747023745816394,21.82272365923787,NORMAL,0.16239223127811453,LONG,0.0366521965232913,-0.09303383616227975,0.006611886081895266,-0.09419427641132119,0.04516123185992371
2025-03-20,8.11,0.6184311608784523,164.86,0.9017852971358233,50.2,1.1000000000000014,223275,-0.8473682099856729,1.37298594730255,21.795476220893885,NORMAL,0.10190270458609807,NEUTRAL,0.0399038714943245,-0.09295553515534502,0.007038752490448774,-0.09521544497771328,0.04594208764473373
2025-03-21,8.16,0.6146300848694225,166.16,0.785455068277522,50.2,1.1000000000000014,224600,0.5916846734392959,1.3315016129095139,21.136932828239782,NORMAL,0.0519510262771835,NEUTRAL,0.044832195521976474,-0.09199184543869084,0.007971364985698504,-0.09595264725038002,0.04644120005939156
2025-03-24,8.11,-0.6146300848694177,166.05,-0.06622317451011582,50.2,1.1000000000000014,221775,-1.265768789769216,1.334142235197591,21.178851407524018,NORMAL,-0.07403563412385514,NEUTRAL,0.04582829357606407,-0.09175016331568023,0.008367120864822983,-0.09633869596164424,0.04634630432438591
2025-03-25,8.26,1.8326719405565115,165.17,-0.5313701289756798,50.2,1.1000000000000014,219950,-0.8263106611921857,1.3593423629051178,21.578891033051125,NORMAL,0.18572109772257528,LONG,0.04797645474462357,-0.08943519089889064,0.008433491216755323,-0.09681477484337514,0.04646221096214398
2025-03-26,8.32,0.7237667300230604,165.82,0.3927616155073728,50.2,1.1000000000000014,216750,-1.465563213407758,1.3461028138651876,21.368719707669328,NORMAL,0.18373391862657906,LONG,0.04774248061023238,-0.08958825798915246,0.007276246906729358,-0.09727944463474164,0.0465063422593025
2025-03-27,8.12,-2.4332100659530784,165.41,-0.2475622433942829,50.2,1.1000000000000014,215275,-0.6828335078422297,1.493525150784632,23.708976754778284,NORMAL,0.16578474639110044,LONG,0.04922354717912304,-0.09144450022099432,0.009329682099467121,-0.09703739643406142,0.046422202839061955
2025-03-28,8.14,0.24600258408626208,165.19,-0.13309136870804406,50.2,1.1000000000000014,212925,-1.0976289555084322,1.4566783444541473,23.124051837833747,NORMAL,0.15028751972700433,LONG,0.050925865209817206,-0.09156615464410475,0.00958653087767504,-0.09687302560486802,0.04632387212480649
2025-03-31,8.08,-0.7398307481444925,167.23,1.2273783825982103,50.5,0.29999999999999716,211375,-0.7306183808400222,1.4802690285656335,23.498542338334996,NORMAL,0.17344665294750947,LONG,0.04773877431570068,-0.09081070176677054,0.0069128699316136355,-0.09658783196590139,0.04570667946519136
2025-04-01,8.02,-0.7453450654580891,166.16,-0.6418930825174521,50.5,0.29999999999999716,213275,0.8948605576014015,1.4880893820747034,23.622686601632658,NORMAL,0.008789460933822879,NEUTRAL,0.047555053828814475,-0.09080104488244517,0.007085700860757854,-0.09657016344388031,0.045705509956879053
2025-04-02,8.0,-0.24968801985871544,164.73,-0.864340960896599,50.5,0.29999999999999716,211875,-0.6585934660043721,1.3104565183738521,20.80285230948455,NORMAL,0.0211826319024788,NEUTRAL,0.0460284739219959,-0.09160840148955877,0.007258800630928056,-0.09591022947248325,0.04503820337497211
2025-04-03,7.58,-5.392834202555563,160.2,-2.788473532463207,50.5,0.29999999999999716,210450,-0.6748382918135066,1.8190437822748153,28.876424831024906,NORMAL,0.18966467281645238,LONG,0.04574949559566675,-0.09064151815269184,0.0066856737614456735,-0.09651522749043766,0.04521152486974089
2025-04-04,7.27,-4.1756908108852375,170.05,5.966947681894581,50.5,0.29999999999999716,210800,0.16617214506277217,2.0239531951926115,32.12926091828532,NORMAL,0.36090432672575096,LONG,0.046737697181080326,-0.08850937642021646,0.005804730795485852,-0.09723686041449794,0.04550887627640232
2025-04-07,6.96,-4.357681719909969,171.78,1.0122076884874098,50.5,0.29999999999999716,210225,-0.2731430948245555,2.2316212088782983,35.425888435135825,NORMAL,-0.4175267608521199,SHORT,0.03673035555748308,-0.07369158723369326,0.0047609983032669,-0.09611460618343325,0.04213658739274795
2025-04-08,6.88,-1.1560822401075972,170.84,-0.5487142364812906,50.5,0.29999999999999716,213450,1.522422748500934,2.1443648442123107,34.040736587853225,NORMAL,-0.03834139925113928,NEUTRAL,0.03227356615214811,-0.09702203568403679,0.005307010410632154,-0.09518593893909233,0.04399094635060752
2025-04-09,6.99,1.5861904300466734,171.57,0.4263900622068769,50.5,0.29999999999999716,211925,-0.7170174709501839,2.1514717687935634,34.15355551802415,NORMAL,-0.06024784385865195,NEUTRAL,0.03008164993925662,-0.10174008904835802,0.003201015384928174,-0.09663283988626306,0.04511056255104917
2025-04-10,6.94,-0.7178781727005751,161.53,-6.030046266966778,50.5,0.29999999999999716,209425,-1.1866758454596058,2.0835572660674306,33.07544621025635,NORMAL,0.05717726974915908,NEUTRAL,0.02952281325232707,-0.10027638962982975,0.0024842511621008673,-0.09716086425066492,0.04525610004876823
2025-04-11,7.25,4.369969434787028,160.51,-0.6334638000540391,50.5,0.29999999999999716,209425,0.0,2.3573023821699914,37.421015209211625,NORMAL,0.7464264948994456,LONG,0.03234485675082924,-0.09930682330470551,0.002568442721404246,-0.09647652863026385,0.04435266111678038
2025-04-14,7.31,0.8241804895103568,157.45,-1.9248298378092783,50.5,0.29999999999999716,208775,-0.3108563000580061,2.3663544488291746,37.564712312599895,NORMAL,0.08714176157772643,NEUTRAL,0.029240130494178906,-0.09034597650135676,0.0022357516313505493,-0.09607110521750865,0.04308397266594832
2025-04-15,7.26,-0.68634449249824,157.24,-0.13346469933739866,50.5,0.29999999999999716,207825,-0.45607376221413026,2.3325153154059652,37.02753272288142,NORMAL,0.24472382080374042,LONG,0.03199882598388457,-0.09467673928942043,0.004814434908080298,-0.09343240465528829,0.041062726753872236
2025-04-16,7.34,1.0959013789719603,155.73,-0.9649562046412372,50.5,0.29999999999999716,212475,2.2127954967538153,2.28395968094165,36.25673592162021,NORMAL,0.09024591403171128,NEUTRAL,0.03331344257051642,-0.09545119681051424,0.004726691975381725,-0.09378986937816206,0.041389123997428556
2025-04-17,7.44,1.3532006218576373,156.08,0.22449578076086302,50.5,0.29999999999999716,216250,1.7610811427298743,2.3081346261277007,36.64050127914566,NORMAL,-0.08085411603740683,NEUTRAL,0.03182734727570007,-0.09556603528656654,0.004818657604093668,-0.09325041541334428,0.040846932145890746
2025-04-21,7.37,-0.9453142643755253,153.12,-1.91467686102117,50.5,0.29999999999999716,216250,0.0,2.2972673432170025,36.46798851109352,NORMAL,-0.152038548329483,SHORT,0.03170026653320433,-0.09778681880964286,0.005843761641572132,-0.09286296420439942,0.040914935853604284
2025-04-22,7.63,3.4670139095120462,154.81,1.0976630847729982,50.5,0.29999999999999716,213400,-1.326680694433576,2.4627426495809206,39.09482756366043,NORMAL,0.2249491238285815,LONG,0.03681754075185392,-0.09744118114266305,0.005210694107661007,-0.09153358719954585,0.040106148931725816
2025-04-23,7.56,-0.9216655104924063,155.78,0.6246196939428365,50.5,0.29999999999999716,212700,-0.32856166614614934,2.413426980646326,38.31196558922205,NORMAL,0.050842116149084446,NEUTRAL,0.034040639773309414,-0.09576669380020134,0.005456309221974404,-0.09066548465588246,0.03920633757280889
2025-04-24,7.59,0.39604012160969143,155.29,-0.31504189107048003,50.5,0.29999999999999716,205250,-3.565397387365385,2.406191489990185,38.19710573588396,NORMAL,0.015128826560370238,NEUTRAL,0.03990758455557002,-0.09184653462025551,0.006986928092674649,-0.09281155126492333,0.03979819154451003
2025-04-25,7.57,-0.26385239581810604,155.64,0.22513115352549518,50.5,0.29999999999999716,203425,-0.8931361749816662,2.360991417657065,37.47957683207056,NORMAL,0.4002220839083994,LONG,0.04048014626711452,-0.09376558105952984,0.008310399199813426,-0.09191366243446467,0.039499944191982106
2025-04-28,7.61,0.5270104424237023,154.16,-0.9554624010241838,50.5,0.29999999999999716,203450,0.012288786497809269,2.365560957177012,37.55211602312573,NORMAL,0.1006598762231429,NEUTRAL,0.038196757262193674,-0.09531774352078111,0.00672819148677567,-0.09170343488424772,0.03972080949841106
2025-04-29,7.64,0.3934431304834522,155.56,0.9040485181435717,50.5,0.29999999999999716,202800,-0.3200002730670903,2.3689651979584916,37.6061566701904,NORMAL,0.1296295189924827,NEUTRAL,0.03730639468629228,-0.09582054015235499,0.006321231810658398,-0.09164196958024662,0.039736731548229764
