Date,HG_Price,HG1_logret,DXY_Price,DXY_logret,PMI,PMI_change,LME_Stocks,STOCKS_logret,Realized_Vol_Daily,Realized_Vol_Ann,Vol_Regime,Forecasted_Return,Signal,Model_Alpha,Model_Beta_DXY,Model_Beta_PMI,Model_Beta_STOCKS,Model_R2
2024-10-15,6.46,-1.3835731852650024,153.7,0.0846161406948519,49.8,0.6999999999999957,288125,-1.62661187848783,1.4733028165887876,23.387957151509635,NORMAL,0.08776423740243479,NEUTRAL,0.027150971265413118,-0.10601581676285524,0.014270716115948184,-0.07747806915557964,0.03650566018636148
2024-10-16,6.55,1.3835731852650008,155.37,1.0806718559359814,49.8,0.6999999999999957,288750,0.21668480850902933,1.498965027059595,23.795332113497356,NORMAL,0.14815795671356308,NEUTRAL,0.021813766834798007,-0.10675013508131127,0.015235578340595218,-0.07666983817032064,0.03616396837058922
2024-10-17,6.45,-1.5384918839479342,154.95,-0.2706884870152668,49.8,0.6999999999999957,287425,-0.4599305196199387,1.54069043611801,24.457702447823408,NORMAL,-0.10359259521550263,NEUTRAL,0.01901426013192214,-0.10739701959965735,0.01422298535442873,-0.07615673990399979,0.035836248295759376
2024-10-18,6.54,1.3857034661426282,154.32,-0.40741156362836134,49.8,0.6999999999999957,284200,-1.1283740976803631,1.5693691798528786,24.91296339084069,NORMAL,0.09722769306054471,NEUTRAL,0.022443359244358575,-0.10708975921000838,0.015208605588440158,-0.07642533710947907,0.03597846515493963
2024-10-21,6.53,-0.15302221807675936,155.88,1.005811187303478,49.8,0.6999999999999957,282200,-0.7062176244286656,1.5610910394923643,24.781551986568644,NORMAL,0.1605704053012881,LONG,0.02178114058243661,-0.10629548038383607,0.013915978061065447,-0.07598727441773272,0.03548207317961627
2024-10-22,6.56,0.4583659667657893,155.74,-0.08985303216683241,49.8,0.6999999999999957,280100,-0.7469357152650823,1.4180621827068944,22.51103927440729,NORMAL,-0.016188777671988844,NEUTRAL,0.024844805280280633,-0.10430031617278224,0.014655783683140848,-0.07591681580982934,0.03514792567130709
2024-10-23,6.54,-0.30534374868902314,157.38,1.0475312957997152,49.8,0.6999999999999957,279625,-0.16972624557691987,1.419877742541905,22.53986039329006,NORMAL,0.10027116338122223,NEUTRAL,0.024085105207059518,-0.10376145224682194,0.01456509700641967,-0.07586624659278379,0.03502143633167698
2024-10-24,6.56,0.3053437486890248,156.87,-0.32458262386882886,49.8,0.6999999999999957,278325,-0.4659924195522673,1.2345478100055995,19.597838921365405,NORMAL,-0.0606576795768003,NEUTRAL,0.025223098928854236,-0.10417850287560608,0.014810118255339892,-0.07590093555405553,0.03511544071232686
2024-10-25,6.58,0.3044142381228273,157.0,0.08283684801590485,49.8,0.6999999999999957,276775,-0.558459386924051,1.195198426100722,18.973186817029923,NORMAL,0.10352735597690402,NEUTRAL,0.02378547053485921,-0.10466420905621829,0.014687605310673035,-0.07615655670546864,0.03536583857160913
2024-10-28,6.62,0.6060624611690955,158.38,0.8751403433958299,49.8,0.6999999999999957,276100,-0.2441782809421735,1.1706784745853123,18.58394465381511,NORMAL,0.06846474408858372,NEUTRAL,0.024246407224585674,-0.10471080948174015,0.014832485836929275,-0.07611925089655637,0.03533688249572886
2024-10-29,6.65,0.4521484718846057,159.08,0.4410011557223514,49.8,0.6999999999999957,274225,-0.681418163871091,1.1237905973249194,17.83962267740679,NORMAL,-0.03708635710395458,NEUTRAL,0.025842323369888686,-0.10505963668147254,0.014977324999294953,-0.07588356539172873,0.03524689381317003
2024-10-30,6.61,-0.6033200804167809,158.01,-0.674889817608231,49.8,0.6999999999999957,275300,0.3912474851163761,1.0732991508633398,17.03809581336716,NORMAL,0.04023656752850768,NEUTRAL,0.02451862332183903,-0.10659878011166715,0.015653088356299867,-0.07597532664962939,0.03559793174510961
2024-10-31,6.63,0.30211503341762513,158.74,0.4609321499321971,50.1,0.30000000000000426,271375,-1.4359783950105762,1.0259572502221033,16.286566439228114,NORMAL,0.0786566145562477,NEUTRAL,0.025277972252311848,-0.10653183825150123,0.015952003587264646,-0.07587272563642113,0.03546799707469517
2024-11-01,6.64,0.15071592905713385,158.4,-0.2144164282404041,50.1,0.30000000000000426,271375,0.0,0.9959984961894861,15.810985962670161,NORMAL,0.09310998093617999,NEUTRAL,0.02862394725024794,-0.1040431288898062,0.015147531071938808,-0.07513942955138034,0.03488173543153583
2024-11-04,6.71,1.0486987495248072,157.4,-0.6333143397022585,50.1,0.30000000000000426,273850,0.9078883031274502,1.0242565858157227,16.25956922873094,NORMAL,0.054652003473090155,NEUTRAL,0.02772773028624793,-0.10420693938364534,0.015268644821122099,-0.07537067446832926,0.03508475997759897
2024-11-05,6.75,0.5943553900848138,155.89,-0.9639705658713372,50.1,0.30000000000000426,272975,-0.3200295329600333,0.9271587800131991,14.718189346709808,NORMAL,0.027694097297657295,NEUTRAL,0.0307735585103781,-0.09612761445480576,0.014697838678353732,-0.07530420785939793,0.034071556703178296
2024-11-06,6.46,-4.3913187089928,159.84,2.5022684575653966,50.1,0.30000000000000426,272550,-0.15581323898400037,1.349071208006643,21.4158415038184,NORMAL,0.15577424756112376,LONG,0.030121041330897554,-0.0993346503523117,0.014794147886893691,-0.0795529166259421,0.036321541437765115
