date,position_status,num_contracts,current_price,signal,forecasted_return,atr,stop_loss,carry_spread,carry_multiplier,volume_scanner_triggered,atr_scanner_triggered,structure_scanner_triggered,market_risk_scanner_triggered,any_scanner_triggered,unrealized_pnl,realized_pnl,roll_pnl,daily_total_pnl,cumulative_pnl,equity
2024-03-26,SHORT,46,6.13,SHORT,-0.25280770016695364,0.11142857142857153,0.0,0.03000000000000025,1.0,False,False,False,False,False,46000.000000000044,0.0,0.0,0.0,121855.0,10121855.0
2024-03-27,FLAT,0,6.13,NEUTRAL,0.0495451335050709,0.10928571428571436,,0.03000000000000025,0.0,False,False,False,False,False,0.0,43010.000000000044,0.0,43010.000000000044,164865.0,10164865.0
2024-03-28,LONG,11,6.14,LONG,0.2738132852380458,0.10857142857142861,5.976071428571428,0.03000000000000025,0.25,False,False,False,False,False,0.0,0.0,0.0,0.0,164865.0,10164865.0
2024-04-01,FLAT,0,6.26,NEUTRAL,-0.007115970376016204,0.09357142857142849,,0.020000000000000462,0.0,False,False,False,False,False,0.0,32285.00000000003,0.0,32285.00000000003,197150.0,10197150.0
2024-04-02,FLAT,0,6.28,NEUTRAL,-0.09819911393274412,0.09428571428571411,,0.019999999999999574,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,197150.0,10197150.0
2024-04-03,FLAT,0,6.43,NEUTRAL,0.04723976938142899,0.09428571428571411,,0.020000000000000462,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,197150.0,10197150.0
2024-04-04,FLAT,0,6.45,NEUTRAL,-0.028606003719540776,0.09571428571428557,,0.019999999999999574,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,197150.0,10197150.0
2024-04-05,FLAT,0,6.47,NEUTRAL,0.10641527329819926,0.09214285714285708,,0.020000000000000462,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,197150.0,10197150.0
2024-04-08,SHORT,53,6.5,SHORT,-0.2827363829570775,0.10071428571428566,6.638214285714286,0.019999999999999574,1.0,False,False,False,False,False,0.0,0.0,0.0,0.0,197150.0,10197150.0
2024-04-09,FLAT,0,6.48,NEUTRAL,0.11832390036727305,0.10285714285714276,,0.019999999999999574,0.0,False,False,False,False,False,0.0,23054.999999999432,0.0,23054.999999999432,220205.0,10220205.0
2024-04-10,SHORT,47,6.57,SHORT,-0.6332573025956162,0.10571428571428562,6.724285714285714,0.019999999999999574,1.0,False,False,False,False,False,0.0,0.0,0.0,0.0,220205.0,10220205.0
2024-04-11,FLAT,0,6.55,NEUTRAL,-0.13932254118651005,0.10499999999999991,,0.009999999999999787,0.0,False,False,False,False,False,0.0,20445.000000000542,0.0,20445.000000000542,240650.0,10240650.0
2024-04-12,FLAT,0,6.61,NEUTRAL,-0.09270822809461512,0.1149999999999999,,0.019999999999999574,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,240650.0,10240650.0
2024-04-15,FLAT,0,6.8,NEUTRAL,-0.06902696179904333,0.12214285714285701,,0.020000000000000462,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,240650.0,10240650.0
2024-04-16,FLAT,0,6.75,NEUTRAL,0.04178300631386965,0.1285714285714285,,0.019999999999999574,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,240650.0,10240650.0
2024-04-17,FLAT,0,6.78,NEUTRAL,-0.06352634350945627,0.1335714285714285,,0.019999999999999574,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,240650.0,10240650.0
2024-04-18,FLAT,0,6.92,NEUTRAL,0.06135256699043596,0.1421428571428571,,0.020000000000000462,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,240650.0,10240650.0
2024-04-19,FLAT,0,7.03,NEUTRAL,0.07409024843755493,0.14499999999999996,,0.019999999999999574,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,240650.0,10240650.0
2024-04-22,FLAT,0,6.98,NEUTRAL,0.06740580577052252,0.14928571428571427,,0.019999999999999574,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,240650.0,10240650.0
2024-04-23,FLAT,0,6.87,NEUTRAL,0.11565942955156144,0.1471428571428572,,0.019999999999999574,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,240650.0,10240650.0
2024-04-24,FLAT,0,6.89,NEUTRAL,0.14176372950612093,0.14928571428571433,,0.020000000000000462,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,240650.0,10240650.0
2024-04-25,FLAT,0,6.97,NEUTRAL,0.05576630444770532,0.155,,0.010000000000000675,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,240650.0,10240650.0
2024-04-26,FLAT,0,7.0,NEUTRAL,0.041353253987610236,0.14785714285714283,,0.009999999999999787,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,240650.0,10240650.0
2024-04-29,FLAT,0,7.12,NEUTRAL,0.1544048527522246,0.15142857142857144,,0.009999999999999787,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,240650.0,10240650.0
2024-04-30,LONG,32,7.03,LONG,0.16305889964563205,0.15785714285714286,6.802857142857143,0.0,1.0,False,False,False,False,False,0.0,0.0,0.0,0.0,240650.0,10240650.0
2024-05-01,FLAT,0,7.0,NEUTRAL,-0.01568244202280339,0.16928571428571434,,0.009999999999999787,0.0,False,False,False,False,False,0.0,-26080.0000000002,0.0,-26080.0000000002,214570.0,10214570.0
2024-05-02,FLAT,0,6.86,NEUTRAL,-0.0351791056187848,0.17000000000000007,,0.009999999999999787,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,214570.0,10214570.0
2024-05-03,FLAT,0,6.89,NEUTRAL,0.24661349463428467,0.1657142857142858,,0.010000000000000675,0.0,False,False,True,False,True,0.0,0.0,0.0,0.0,214570.0,10214570.0
2024-05-06,LONG,29,6.96,LONG,0.38494369192170697,0.16642857142857156,6.711428571428572,0.009999999999999787,1.0,False,False,False,False,False,0.0,0.0,0.0,0.0,214570.0,10214570.0
2024-05-07,FLAT,0,6.96,NEUTRAL,0.036168468689639244,0.16500000000000004,,0.009999999999999787,0.0,False,False,False,False,False,0.0,-1885.0,0.0,-1885.0,212685.0,10212685.0
2024-05-08,LONG,29,6.91,LONG,0.261345861928578,0.16071428571428578,6.6625,0.009999999999999787,1.0,False,False,False,False,False,0.0,0.0,0.0,0.0,212685.0,10212685.0
2024-05-09,FLAT,0,6.94,NEUTRAL,0.055114917722980716,0.15714285714285717,,0.0,0.0,False,False,False,False,False,0.0,19865.000000000182,0.0,19865.000000000182,232550.0,10232550.0
2024-05-10,LONG,31,7.06,LONG,0.19199069110301342,0.16357142857142856,6.824285714285714,-0.019999999999999574,1.0,False,False,False,False,False,0.0,0.0,0.0,0.0,232550.0,10232550.0
2024-05-13,FLAT,0,7.2,NEUTRAL,0.07635013920042426,0.16642857142857143,,-0.03000000000000025,0.0,False,False,False,False,False,0.0,106485.00000000044,0.0,106485.00000000044,339035.0,10339035.0
2024-05-14,FLAT,0,7.39,NEUTRAL,0.07420383133652912,0.1857142857142857,,-0.17999999999999972,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-05-15,FLAT,0,7.39,NEUTRAL,-0.06959213362904693,0.20571428571428577,,-0.17999999999999972,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-05-16,FLAT,0,7.3,NEUTRAL,0.13525110833063747,0.21714285714285714,,-0.10999999999999943,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-05-17,FLAT,0,7.55,NEUTRAL,0.05403056659991335,0.23000000000000004,,-0.1299999999999999,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-05-20,FLAT,0,7.61,NEUTRAL,0.09670956023510136,0.2335714285714286,,-0.08000000000000007,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-05-21,FLAT,0,7.65,NEUTRAL,-0.1468010802308937,0.2421428571428572,,-0.07000000000000028,0.0,False,True,False,False,True,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-05-22,FLAT,0,7.3,NEUTRAL,-0.1334651809382592,0.2635714285714287,,-0.05999999999999961,0.0,False,True,False,False,True,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-05-23,FLAT,0,7.23,NEUTRAL,-0.14296992735250508,0.26714285714285724,,-0.03000000000000025,0.0,False,True,False,False,True,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-05-24,FLAT,0,7.17,NEUTRAL,0.015290186368300871,0.26428571428571435,,-0.019999999999999574,0.0,False,True,False,False,True,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-05-28,FLAT,0,7.29,NEUTRAL,-0.12182189062444171,0.26857142857142874,,-0.020000000000000462,0.0,False,True,False,False,True,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-05-29,FLAT,0,7.24,NEUTRAL,-0.07039166280206355,0.2742857142857144,,0.0,0.0,False,True,False,False,True,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-05-30,FLAT,0,7.01,NEUTRAL,-0.18087302731522834,0.2835714285714287,,0.0,0.0,False,True,False,False,True,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-05-31,FLAT,0,6.92,NEUTRAL,-0.003997719566011859,0.27857142857142864,,0.0,0.0,False,True,False,False,True,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-06-03,FLAT,0,6.99,NEUTRAL,0.1420927696331907,0.1892857142857142,,0.0,0.0,False,True,False,False,True,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-06-04,FLAT,0,6.83,NEUTRAL,0.11767135576564292,0.19571428571428567,,0.0,0.0,False,True,False,False,True,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-06-05,FLAT,0,6.92,NEUTRAL,-0.2008168005570299,0.17999999999999997,,-0.009999999999999787,0.0,False,True,False,False,True,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-06-06,FLAT,0,7.02,NEUTRAL,-0.08283186857348736,0.17928571428571427,,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-06-07,FLAT,0,6.79,NEUTRAL,-0.08565717240322952,0.18357142857142858,,0.009999999999999787,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-06-10,SHORT,27,6.88,SHORT,-0.1753083072700163,0.17857142857142858,7.1553571428571425,0.009999999999999787,1.0,False,False,False,False,False,0.0,0.0,0.0,0.0,339035.0,10339035.0
2024-06-11,FLAT,0,6.81,NEUTRAL,-0.09150802365345356,0.18000000000000002,,0.0,0.0,False,False,False,False,False,0.0,45495.00000000019,0.0,45495.00000000019,384530.0,10384530.0
2024-06-12,FLAT,0,6.81,NEUTRAL,-0.11854312310702597,0.16285714285714295,,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,384530.0,10384530.0
2024-06-13,FLAT,0,6.73,NEUTRAL,0.1549772364907458,0.16285714285714295,,0.019999999999999574,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,384530.0,10384530.0
2024-06-14,SHORT,30,6.76,SHORT,-0.37117539868024596,0.16357142857142865,7.0042857142857144,0.009999999999999787,1.0,False,False,False,False,False,0.0,0.0,0.0,0.0,384530.0,10384530.0
2024-06-17,FLAT,0,6.72,NEUTRAL,-0.15521583954764157,0.16285714285714287,,0.0,0.0,False,False,False,False,False,0.0,28050.00000000003,0.0,28050.00000000003,412580.0,10412580.0
2024-06-18,FLAT,0,6.7,NEUTRAL,-0.1542555636740028,0.16285714285714287,,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,412580.0,10412580.0
2024-06-20,SHORT,30,6.78,SHORT,-1.0405551488602203,0.15285714285714289,7.024285714285715,0.009999999999999787,1.0,False,False,False,False,False,0.0,0.0,0.0,0.0,412580.0,10412580.0
2024-06-21,SHORT,30,6.67,SHORT,-0.2832032388225908,0.1542857142857143,6.901428571428571,0.0,1.0,False,False,False,False,False,82500.00000000025,0.0,0.0,0.0,412580.0,10412580.0
2024-06-24,SHORT,30,6.65,SHORT,-0.18032667747515532,0.15142857142857144,6.877142857142857,0.0,1.0,False,False,False,False,False,97499.99999999991,0.0,0.0,0.0,412580.0,10412580.0
2024-06-25,FLAT,0,6.58,NEUTRAL,-0.06837447037874893,0.1464285714285715,,0.0,0.0,False,False,False,False,False,0.0,148050.00000000015,0.0,148050.00000000015,560630.0,10560630.0
2024-06-26,SHORT,34,6.56,SHORT,-0.25744587704343047,0.14428571428571438,6.779642857142857,0.010000000000000675,1.0,False,False,False,False,False,0.0,0.0,0.0,0.0,560630.0,10560630.0
2024-06-27,FLAT,0,6.52,NEUTRAL,-0.1318298688395208,0.1421428571428572,,0.010000000000000675,0.0,False,False,False,False,False,0.0,31790.00000000003,0.0,31790.00000000003,592420.0,10592420.0
2024-06-28,FLAT,0,6.57,NEUTRAL,-0.08443061521011537,0.1292857142857144,,0.009999999999999787,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,592420.0,10592420.0
2024-07-01,FLAT,0,6.64,NEUTRAL,-0.041658253054566816,0.13571428571428568,,0.010000000000000675,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,592420.0,10592420.0
2024-07-02,FLAT,0,6.63,NEUTRAL,0.018225455314683708,0.13071428571428573,,0.009999999999999787,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,592420.0,10592420.0
2024-07-03,FLAT,0,6.75,NEUTRAL,-0.139168598223363,0.13428571428571429,,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,592420.0,10592420.0
2024-07-05,FLAT,0,6.91,NEUTRAL,0.03254801863742301,0.1407142857142857,,-0.040000000000000036,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,592420.0,10592420.0
2024-07-08,FLAT,0,6.85,NEUTRAL,-0.12678797066161152,0.1428571428571428,,-0.019999999999999574,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,592420.0,10592420.0
2024-07-09,FLAT,0,6.8,NEUTRAL,0.067004616326998,0.14285714285714285,,-0.019999999999999574,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,592420.0,10592420.0
2024-07-10,FLAT,0,6.83,NEUTRAL,0.062099750662824346,0.14357142857142854,,-0.009999999999999787,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,592420.0,10592420.0
2024-07-11,FLAT,0,6.64,NEUTRAL,-0.08978805309010679,0.14857142857142863,,0.010000000000000675,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,592420.0,10592420.0
2024-07-12,SHORT,34,6.76,SHORT,-0.282630441610146,0.1492857142857144,6.982857142857143,0.0,1.0,False,False,False,False,False,0.0,0.0,0.0,0.0,592420.0,10592420.0
2024-07-15,FLAT,0,6.68,NEUTRAL,0.10455867295088578,0.15357142857142866,,0.0,0.0,False,False,False,False,False,0.0,65790.00000000006,0.0,65790.00000000006,658210.0,10658210.0
2024-07-16,FLAT,0,6.62,NEUTRAL,-0.10773122084351232,0.15285714285714297,,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,658210.0,10658210.0
2024-07-17,SHORT,33,6.55,SHORT,-0.21059269244438827,0.15571428571428583,6.779285714285714,0.0,1.0,False,False,False,False,False,0.0,0.0,0.0,0.0,658210.0,10658210.0
2024-07-18,FLAT,0,6.36,NEUTRAL,-0.06705184080773537,0.167857142857143,,0.009999999999999787,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,812815.0,10812815.0
2024-07-19,SHORT,30,6.33,SHORT,-0.17855888515102175,0.16428571428571445,6.581785714285715,0.009999999999999787,1.0,False,False,False,False,False,0.0,0.0,0.0,0.0,812815.0,10812815.0
2024-07-22,FLAT,0,6.32,NEUTRAL,-0.12271211925601201,0.16571428571428592,,0.019999999999999574,0.0,False,False,False,False,False,0.0,5549.99999999984,0.0,5549.99999999984,818365.0,10818365.0
2024-07-23,FLAT,0,6.29,NEUTRAL,-0.08138710654301248,0.16571428571428592,,0.009999999999999787,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,818365.0,10818365.0
2024-07-24,FLAT,0,6.22,NEUTRAL,-0.04106585413757903,0.16071428571428598,,0.020000000000000462,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,818365.0,10818365.0
2024-07-25,FLAT,0,6.3,NEUTRAL,-0.1127335119191593,0.15642857142857164,,0.009999999999999787,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,818365.0,10818365.0
2024-07-26,FLAT,0,6.29,NEUTRAL,0.09963627420478344,0.15285714285714308,,0.019999999999999574,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,818365.0,10818365.0
2024-07-29,FLAT,0,6.25,NEUTRAL,0.12483271363888246,0.15214285714285733,,0.019999999999999574,0.0,False,False,False,False,False,0.0,0.0,0.0,0.0,818365.0,10818365.0
