date,position_status,num_contracts,current_price,signal,forecasted_return,atr,stop_loss,carry_spread,carry_multiplier,unrealized_pnl,realized_pnl,roll_pnl,daily_total_pnl,cumulative_pnl,equity
2025-01-27,LONG,4,6.73,LONG,0.22094713585685927,0.14857142857142863,6.509285714285714,0.03999999999999915,0.25,0.0,0.0,0.0,0.0,20275.0,10020275.0
2025-01-29,SHORT,19,6.88,SHORT,-0.12485468317971693,0.14428571428571432,7.09,0.040000000000000036,1.0,0.0,3740.0000000000036,0.0,3740.0000000000036,30755.0,10030755.0
2025-01-30,FLAT,0,6.91,NEUTRAL,-0.014116956620422921,0.14000000000000007,,0.040000000000000036,0.0,0.0,-15485.000000000118,0.0,-15485.000000000118,15270.0,10015270.0
2025-01-31,FLAT,0,6.86,NEUTRAL,0.05063941780301987,0.13285714285714287,,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,15270.0,10015270.0
2025-02-03,FLAT,0,6.98,NEUTRAL,-0.023895301861689658,0.11142857142857134,,0.03999999999999915,0.0,0.0,0.0,0.0,0.0,15270.0,10015270.0
2025-02-04,FLAT,0,6.99,NEUTRAL,0.013694425041395411,0.1135714285714285,,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,15270.0,10015270.0
2025-02-05,LONG,5,7.09,LONG,0.30361415706177974,0.117142857142857,6.919642857142857,0.03000000000000025,0.25,0.0,0.0,0.0,0.0,15270.0,10015270.0
2025-02-06,LONG,5,7.13,LONG,0.3038794572245691,0.12142857142857132,6.947857142857143,0.040000000000000036,0.25,5000.000000000005,0.0,0.0,0.0,15270.0,10015270.0
2025-02-07,FLAT,0,7.35,LONG,0.21859507135409173,0.12785714285714272,,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,47445.0,10047445.0
2025-02-10,LONG,5,7.52,LONG,0.16857103816743343,0.12857142857142842,7.328214285714285,0.040000000000000036,0.25,0.0,0.0,0.0,0.0,47445.0,10047445.0
2025-02-11,FLAT,0,7.35,LONG,0.2292582971868673,0.13999999999999987,,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,25870.0,10025870.0
2025-02-12,LONG,4,7.53,LONG,0.31666201343919453,0.14785714285714274,7.32,0.040000000000000036,0.25,0.0,0.0,0.0,0.0,25870.0,10025870.0
2025-02-13,LONG,4,7.62,LONG,0.19770341115445378,0.152142857142857,7.391785714285715,0.040000000000000036,0.25,8999.999999999985,0.0,0.0,0.0,25870.0,10025870.0
2025-02-14,FLAT,0,7.37,LONG,0.45327312455262725,0.1678571428571427,,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,9610.0,10009610.0
2025-02-18,SHORT,15,7.27,SHORT,-0.26199664423578783,0.17214285714285696,7.521785714285714,0.040000000000000036,1.0,0.0,0.0,0.0,0.0,9610.0,10009610.0
2025-02-19,SHORT,15,7.22,SHORT,-0.1917569187055735,0.17142857142857126,7.477142857142857,0.04999999999999982,1.0,18749.99999999993,0.0,0.0,0.0,9610.0,10009610.0
2025-02-20,SHORT,15,7.25,SHORT,-0.10378024077613329,0.1707142857142855,7.476071428571428,0.04999999999999982,1.0,7499.99999999984,0.0,0.0,0.0,9610.0,10009610.0
2025-02-24,LONG,3,7.14,LONG,0.16454550809170188,0.1635714285714284,6.883928571428571,0.040000000000000036,0.25,0.0,36525.0000000002,0.0,36525.0000000002,71410.0,10071410.0
2025-02-25,LONG,3,7.11,LONG,0.13431239201159667,0.17785714285714269,6.883928571428571,0.040000000000000036,0.25,-2249.999999999952,0.0,0.0,0.0,71410.0,10071410.0
2025-02-26,LONG,3,7.22,LONG,0.16237555495446981,0.18571428571428555,6.941428571428571,0.040000000000000036,0.25,6000.0000000000055,0.0,0.0,0.0,71410.0,10071410.0
2025-02-27,LONG,3,7.35,LONG,0.15383124478783256,0.1899999999999998,7.14,0.03000000000000025,0.25,15749.999999999996,0.0,0.0,0.0,71410.0,10071410.0
2025-02-28,FLAT,0,7.28,NEUTRAL,0.012872366043493476,0.18214285714285694,,0.02999999999999936,0.0,0.0,10305.000000000042,0.0,10305.000000000042,81715.0,10081715.0
2025-03-03,LONG,3,7.38,LONG,0.1563349799874856,0.19214285714285703,7.088571428571429,0.040000000000000036,0.25,0.0,0.0,0.0,0.0,81715.0,10081715.0
2025-03-04,LONG,3,7.34,LONG,0.2537600980379674,0.18714285714285703,7.099285714285714,0.040000000000000036,0.25,-3000.0000000000027,0.0,0.0,0.0,81715.0,10081715.0
2025-03-05,FLAT,0,7.6,LONG,0.14271458205569057,0.2035714285714285,,0.03000000000000025,0.0,0.0,0.0,0.0,0.0,98020.0,10098020.0
2025-03-06,LONG,3,7.57,LONG,0.38986713940229467,0.20428571428571418,7.264642857142857,0.02999999999999936,0.25,0.0,0.0,0.0,0.0,98020.0,10098020.0
2025-03-07,LONG,3,7.46,LONG,0.24361208529305065,0.1949999999999999,7.277500000000001,0.040000000000000036,0.25,-8250.000000000025,0.0,0.0,0.0,98020.0,10098020.0
2025-03-10,LONG,3,7.4,LONG,0.13904846083444145,0.19785714285714276,7.277500000000001,0.040000000000000036,0.25,-12749.999999999995,0.0,0.0,0.0,98020.0,10098020.0
2025-03-11,LONG,3,7.58,LONG,0.24348600103166373,0.2114285714285713,7.277500000000001,0.040000000000000036,0.25,749.999999999984,0.0,0.0,0.0,98020.0,10098020.0
2025-03-12,LONG,3,7.69,LONG,0.44878434327400674,0.21642857142857133,7.365357142857143,0.040000000000000036,0.25,9000.000000000007,0.0,0.0,0.0,98020.0,10098020.0
2025-03-13,LONG,3,7.83,LONG,0.3253753859500048,0.22357142857142845,7.57,0.040000000000000036,0.25,19499.999999999985,0.0,0.0,0.0,98020.0,10098020.0
2025-03-14,LONG,3,7.75,LONG,0.19137709962991464,0.22499999999999984,7.57,0.040000000000000036,0.25,13499.999999999978,0.0,0.0,0.0,98020.0,10098020.0
2025-03-17,LONG,3,7.78,LONG,0.32210374175344103,0.21571428571428555,7.57,0.040000000000000036,0.25,15749.999999999996,0.0,0.0,0.0,98020.0,10098020.0
2025-03-18,LONG,3,7.89,LONG,0.35398098070302975,0.202142857142857,7.586785714285714,0.040000000000000036,0.25,23999.999999999953,0.0,0.0,0.0,98020.0,10098020.0
2025-03-19,LONG,3,8.06,LONG,0.24024423133415634,0.202142857142857,7.756785714285715,0.02999999999999936,0.25,36750.000000000015,0.0,0.0,0.0,98020.0,10098020.0
2025-03-20,LONG,3,8.11,LONG,0.1739998010787426,0.2021428571428571,7.806785714285714,0.040000000000000924,0.25,40499.999999999935,0.0,0.0,0.0,98020.0,10098020.0
2025-03-21,LONG,3,8.16,LONG,0.12964655923108295,0.20142857142857132,7.857857142857143,0.03999999999999915,0.25,44249.999999999985,0.0,0.0,0.0,98020.0,10098020.0
2025-03-25,LONG,3,8.26,LONG,0.25916775196277386,0.1871428571428569,7.979285714285714,0.02999999999999936,0.25,8999.999999999942,0.0,0.0,0.0,138325.0,10138325.0
2025-03-26,LONG,3,8.32,LONG,0.24648028293021,0.19142857142857123,8.032857142857143,0.02999999999999936,0.25,13499.999999999978,0.0,0.0,0.0,138325.0,10138325.0
2025-03-27,LONG,3,8.12,LONG,0.23971015751843455,0.19857142857142834,8.032857142857143,0.030000000000001137,0.25,-1500.0000000001014,0.0,0.0,0.0,138325.0,10138325.0
2025-03-28,LONG,3,8.14,LONG,0.211517977977736,0.19785714285714265,8.032857142857143,0.03999999999999915,0.25,0.0,0.0,0.0,0.0,138325.0,10138325.0
2025-03-31,FLAT,0,8.08,LONG,0.23585183132211088,0.19642857142857123,,0.02999999999999936,0.0,0.0,0.0,0.0,0.0,133630.0,10133630.0
2025-04-01,FLAT,0,8.06,NEUTRAL,0.08811805497415152,0.1721428571428571,,0.03999999999999915,0.0,0.0,0.0,0.0,0.0,133630.0,10133630.0
2025-04-02,FLAT,0,8.03,NEUTRAL,-0.08588071958440824,0.1735714285714285,,0.040000000000000924,0.0,0.0,0.0,0.0,0.0,133630.0,10133630.0
2025-04-03,FLAT,0,7.61,NEUTRAL,0.0985367826830414,0.19428571428571415,,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,133630.0,10133630.0
2025-04-04,LONG,3,7.29,LONG,0.25992211143495814,0.23428571428571424,6.998571428571429,0.040000000000000036,0.25,0.0,0.0,0.0,0.0,133630.0,10133630.0
2025-04-07,FLAT,0,7.0,SHORT,-0.37756628059629305,0.27071428571428574,,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,111685.0,10111685.0
2025-04-08,SHORT,9,6.92,SHORT,-0.19088048701904498,0.2864285714285715,7.326071428571429,0.040000000000000036,1.0,0.0,0.0,0.0,0.0,111685.0,10111685.0
2025-04-09,FLAT,0,7.03,SHORT,-0.2135678664370806,0.3264285714285715,,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,86350.0,10086350.0
2025-04-10,FLAT,0,6.98,NEUTRAL,-0.09067522312693965,0.35285714285714287,,0.03999999999999915,0.0,0.0,0.0,0.0,0.0,86350.0,10086350.0
2025-04-11,LONG,1,7.29,LONG,0.7139164062386832,0.36642857142857144,6.760714285714286,0.040000000000000036,0.25,0.0,0.0,0.0,0.0,86350.0,10086350.0
2025-04-14,FLAT,0,7.35,NEUTRAL,-0.0937085598399168,0.3685714285714285,,0.040000000000000036,0.0,0.0,1434.9999999999902,0.0,1434.9999999999902,87785.0,10087785.0
2025-04-15,LONG,1,7.3,LONG,0.11789798302036202,0.36785714285714294,6.747142857142857,0.040000000000000036,0.25,0.0,0.0,0.0,0.0,87785.0,10087785.0
2025-04-16,FLAT,0,7.38,NEUTRAL,-0.0594489982476106,0.36500000000000005,,0.040000000000000036,0.0,0.0,1935.0000000000018,0.0,1935.0000000000018,89720.0,10089720.0
2025-04-17,SHORT,7,7.48,SHORT,-0.2535445176490116,0.3735714285714286,8.0275,0.03999999999999915,1.0,0.0,0.0,0.0,0.0,89720.0,10089720.0
2025-04-21,SHORT,7,7.41,SHORT,-0.31848355146754137,0.3685714285714287,7.9628571428571435,0.040000000000000036,1.0,12250.00000000005,0.0,0.0,0.0,89720.0,10089720.0
2025-04-22,LONG,1,7.67,LONG,0.11895193994409861,0.37928571428571434,7.1171428571428565,0.040000000000000036,0.25,0.0,-33704.99999999991,0.0,-33704.99999999991,56015.0,10056015.0
2025-04-24,SHORT,7,7.63,SHORT,-0.10473297828994013,0.3542857142857144,8.1925,0.040000000000000036,1.0,0.0,-314.99999999999466,0.0,-314.99999999999466,53885.0,10053885.0
2025-04-25,LONG,1,7.62,LONG,0.3301658770987853,0.3192857142857144,7.088571428571429,0.040000000000000036,0.25,0.0,1294.9999999999627,0.0,1294.9999999999627,55180.0,10055180.0
2025-04-28,FLAT,0,7.57,NEUTRAL,0.02200701843791808,0.2878571428571429,,0.040000000000000036,0.0,0.0,-1314.9999999999955,0.0,-1314.9999999999955,53865.0,10053865.0
2025-04-29,FLAT,0,7.6,NEUTRAL,0.03937413689105449,0.27071428571428585,,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,53865.0,10053865.0
2025-04-30,SHORT,9,7.16,SHORT,-0.1105249150144739,0.2585714285714288,7.566071428571429,0.040000000000000036,1.0,0.0,0.0,0.0,0.0,53865.0,10053865.0
2025-05-01,FLAT,0,7.25,NEUTRAL,-0.017019952699106625,0.2485714285714288,,0.03000000000000025,0.0,0.0,-20834.999999999967,0.0,-20834.999999999967,33030.0,10033030.0
2025-05-02,LONG,2,7.23,LONG,0.15046483717065662,0.23500000000000018,6.857142857142858,0.02999999999999936,0.25,0.0,0.0,0.0,0.0,33030.0,10033030.0
2025-05-05,LONG,2,7.25,LONG,0.4209574258725297,0.22714285714285726,6.909285714285714,0.040000000000000036,0.25,999.9999999999786,0.0,0.0,0.0,33030.0,10033030.0
2025-05-06,LONG,2,7.37,LONG,0.18380752517254945,0.222857142857143,7.035714285714286,0.040000000000000036,0.25,6999.999999999984,0.0,0.0,0.0,33030.0,10033030.0
2025-05-07,LONG,2,7.2,LONG,0.2186793790027728,0.22714285714285726,7.035714285714286,0.040000000000000036,0.25,-1500.0000000000125,0.0,0.0,0.0,33030.0,10033030.0
2025-05-08,LONG,2,7.18,LONG,0.17873558571832276,0.22214285714285723,7.036785714285714,0.040000000000000036,0.25,-2500.0000000000355,0.0,0.0,0.0,33030.0,10033030.0
2025-05-09,FLAT,0,7.25,NEUTRAL,0.018436429154627447,0.23785714285714293,,0.03000000000000025,0.0,0.0,0.0,0.0,0.0,33900.0,10033900.0
2025-05-12,LONG,2,7.25,LONG,0.1735401631368378,0.23214285714285715,6.8932142857142855,0.040000000000000036,0.25,0.0,0.0,0.0,0.0,33900.0,10033900.0
2025-05-13,FLAT,0,7.31,NEUTRAL,0.030315347624014506,0.2335714285714286,,0.040000000000000036,0.0,0.0,2869.9999999999804,0.0,2869.9999999999804,36770.0,10036770.0
2025-05-14,LONG,2,7.2,LONG,0.4299857614230106,0.23642857142857146,6.849642857142857,0.040000000000000036,0.25,0.0,0.0,0.0,0.0,36770.0,10036770.0
2025-05-15,LONG,2,7.31,LONG,0.19351030517809337,0.2342857142857143,6.958571428571428,0.040000000000000036,0.25,5499.999999999972,0.0,0.0,0.0,36770.0,10036770.0
2025-05-16,LONG,2,7.18,LONG,0.27243341812765975,0.23714285714285716,6.958571428571428,0.040000000000000036,0.25,-1000.0000000000231,0.0,0.0,0.0,36770.0,10036770.0
2025-05-19,LONG,2,7.23,LONG,0.16064938771813966,0.23714285714285716,6.958571428571428,0.04999999999999982,0.25,1500.0000000000125,0.0,0.0,0.0,36770.0,10036770.0
2025-05-20,LONG,2,7.27,LONG,0.5997931912512908,0.20857142857142857,6.997142857142856,0.040000000000000036,0.25,3499.99999999997,0.0,0.0,0.0,36770.0,10036770.0
2025-05-21,LONG,2,7.23,LONG,0.36200184138005803,0.2064285714285714,7.000357142857142,0.04999999999999982,0.25,1500.0000000000125,0.0,0.0,0.0,36770.0,10036770.0
2025-05-23,LONG,2,7.47,LONG,0.12533365939820554,0.22928571428571423,7.126071428571429,0.040000000000000036,0.25,6499.9999999999945,0.0,0.0,0.0,41140.0,10041140.0
2025-05-27,LONG,2,7.36,LONG,0.45638418779812856,0.22999999999999993,7.126071428571429,0.040000000000000036,0.25,1000.0000000000231,0.0,0.0,0.0,41140.0,10041140.0
2025-05-28,LONG,2,7.28,LONG,0.14593701518301852,0.22071428571428564,7.138928571428571,0.040000000000000036,0.25,-2999.9999999999804,0.0,0.0,0.0,41140.0,10041140.0
2025-05-29,LONG,2,7.26,LONG,0.21977077362565164,0.215,7.1475,0.040000000000000036,0.25,-4000.0000000000036,0.0,0.0,0.0,41140.0,10041140.0
2025-05-30,LONG,2,7.27,LONG,0.7216121131123082,0.19499999999999998,7.1775,0.040000000000000036,0.25,-3500.000000000014,0.0,0.0,0.0,41140.0,10041140.0
2025-06-02,LONG,2,7.51,LONG,0.22973682200297038,0.16714285714285726,7.34,0.040000000000000036,0.25,8499.999999999996,0.0,0.0,0.0,41140.0,10041140.0
2025-06-03,LONG,2,7.51,LONG,0.4257724554921128,0.172857142857143,7.34,0.040000000000000036,0.25,8499.999999999996,0.0,0.0,0.0,41140.0,10041140.0
2025-06-04,FLAT,0,7.56,NEUTRAL,0.05868405370297204,0.17000000000000007,,0.040000000000000036,0.0,0.0,10869.999999999987,0.0,10869.999999999987,52010.0,10052010.0
2025-06-05,LONG,3,7.6,LONG,0.5059557242565006,0.17642857142857155,7.345,0.040000000000000036,0.25,0.0,0.0,0.0,0.0,52010.0,10052010.0
2025-06-06,LONG,3,7.51,LONG,0.30646645504629755,0.17357142857142868,7.345,0.04999999999999982,0.25,-6749.999999999989,0.0,0.0,0.0,52010.0,10052010.0
2025-06-09,LONG,3,7.59,LONG,0.19527114633191994,0.17071428571428582,7.345,0.04999999999999982,0.25,-749.999999999984,0.0,0.0,0.0,52010.0,10052010.0
2025-06-10,LONG,3,7.55,LONG,0.5782830885200615,0.16928571428571434,7.346071428571428,0.040000000000000036,0.25,-3749.9999999999864,0.0,0.0,0.0,52010.0,10052010.0
2025-06-11,LONG,3,7.43,LONG,0.8346231170270181,0.17857142857142858,7.346071428571428,0.03000000000000025,0.25,-12749.999999999995,0.0,0.0,0.0,52010.0,10052010.0
2025-06-12,LONG,3,7.45,LONG,0.28292571314591963,0.1692857142857143,7.346071428571428,0.040000000000000036,0.25,-11249.99999999996,0.0,0.0,0.0,52010.0,10052010.0
2025-06-13,FLAT,0,7.45,LONG,0.25882075369356344,0.155,,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,40565.0,10040565.0
2025-06-16,LONG,4,7.44,LONG,0.19286348020149469,0.14999999999999997,7.2075000000000005,0.040000000000000036,0.25,0.0,0.0,0.0,0.0,40565.0,10040565.0
2025-06-17,LONG,4,7.43,LONG,0.3728595859948632,0.14499999999999996,7.2225,0.040000000000000036,0.25,-1000.0000000000675,0.0,0.0,0.0,40565.0,10040565.0
2025-06-18,LONG,4,7.49,LONG,0.5147560167581854,0.14285714285714285,7.275714285714286,0.040000000000000036,0.25,4999.999999999982,0.0,0.0,0.0,40565.0,10040565.0
2025-06-20,FLAT,0,7.51,NEUTRAL,0.06412740991889786,0.14642857142857135,,0.040000000000000036,0.0,0.0,6739.99999999994,0.0,6739.99999999994,47305.0,10047305.0
2025-06-23,LONG,4,7.58,LONG,0.3719945382094596,0.13642857142857132,7.3603571428571435,0.040000000000000036,0.25,0.0,0.0,0.0,0.0,47305.0,10047305.0
2025-06-25,LONG,4,7.62,LONG,0.6261809637633864,0.1328571428571428,7.420714285714286,0.040000000000000036,0.25,4999.999999999982,0.0,0.0,0.0,42045.0,10042045.0
2025-06-26,FLAT,0,7.78,LONG,0.1870531475420909,0.1342857142857142,,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,62785.0,10062785.0
2025-06-27,LONG,4,7.81,LONG,0.37381910997028983,0.13571428571428568,7.6085714285714285,0.040000000000000036,0.25,0.0,0.0,0.0,0.0,62785.0,10062785.0
2025-06-30,FLAT,0,7.71,NEUTRAL,0.053815523151758624,0.1342857142857142,,0.04999999999999982,0.0,0.0,-10259.999999999964,0.0,-10259.999999999964,52525.0,10052525.0
2025-07-01,LONG,3,7.76,LONG,0.39215041464773864,0.17428571428571424,7.5060714285714285,0.03000000000000025,0.25,0.0,0.0,0.0,0.0,52525.0,10052525.0
2025-07-02,LONG,3,7.92,LONG,0.11132185204120379,0.17428571428571424,7.658571428571428,0.03000000000000025,0.25,12000.000000000011,0.0,0.0,0.0,52525.0,10052525.0
2025-07-03,FLAT,0,7.83,NEUTRAL,-0.07404924212098593,0.17428571428571424,,0.040000000000000036,0.0,0.0,5055.000000000021,0.0,5055.000000000021,57580.0,10057580.0
2025-07-07,SHORT,15,7.72,SHORT,-0.24725198447185198,0.1714285714285714,7.981428571428571,0.03000000000000025,1.0,0.0,0.0,0.0,0.0,57580.0,10057580.0
2025-07-08,SHORT,15,8.72,SHORT,-0.32564382625769356,0.2585714285714286,7.981428571428571,0.03999999999999915,1.0,-375000.00000000035,0.0,0.0,0.0,57580.0,10057580.0
2025-07-09,SHORT,15,8.4,SHORT,-0.20416520476621686,0.2842857142857143,7.981428571428571,0.02999999999999936,1.0,-255000.00000000023,0.0,0.0,0.0,57580.0,10057580.0
2025-07-10,SHORT,15,8.52,SHORT,-0.36614327847272754,0.29285714285714287,7.981428571428571,0.040000000000000924,1.0,-299999.99999999994,0.0,0.0,0.0,57580.0,10057580.0
2025-07-11,SHORT,15,8.53,SHORT,-0.3386036336346816,0.29857142857142854,7.981428571428571,0.030000000000001137,1.0,-303749.9999999998,0.0,0.0,0.0,57580.0,10057580.0
2025-07-14,FLAT,0,8.47,NEUTRAL,-0.04302482635269135,0.29857142857142854,,0.02999999999999936,0.0,0.0,-282225.00000000035,0.0,-282225.00000000035,-224645.0,9775355.0
2025-07-15,FLAT,0,8.56,NEUTRAL,-0.07943886717653463,0.30071428571428566,,0.02999999999999936,0.0,0.0,0.0,0.0,0.0,-224645.0,9775355.0
2025-07-16,SHORT,8,8.49,SHORT,-0.17490567478534572,0.305,8.941071428571428,0.02999999999999936,1.0,0.0,0.0,0.0,0.0,-224645.0,9775355.0
2025-07-17,FLAT,0,8.51,NEUTRAL,-0.023439410263703386,0.29142857142857137,,0.02999999999999936,0.0,0.0,-4519.9999999999145,0.0,-4519.9999999999145,-229165.0,9770835.0
2025-07-18,SHORT,8,8.59,SHORT,-0.9192313623201236,0.29142857142857137,9.027142857142858,0.02999999999999936,1.0,0.0,0.0,0.0,0.0,-229165.0,9770835.0
2025-07-21,FLAT,0,8.64,NEUTRAL,0.07670032446466854,0.29357142857142854,,0.02999999999999936,0.0,0.0,-10520.000000000142,0.0,-10520.000000000142,-239685.0,9760315.0
2025-07-22,LONG,2,8.74,LONG,0.12423365341119372,0.3021428571428571,8.299642857142857,0.02999999999999936,0.25,0.0,0.0,0.0,0.0,-239685.0,9760315.0
2025-07-23,LONG,2,8.84,LONG,0.15261394133208925,0.31,8.375,0.019999999999999574,0.5,4999.999999999982,0.0,0.0,0.0,-239685.0,9760315.0
2025-07-25,FLAT,0,8.82,NEUTRAL,0.07375662161330339,0.31714285714285717,,0.02999999999999936,0.0,0.0,369.9999999999893,0.0,369.9999999999893,-237445.0,9762555.0
2025-07-28,FLAT,0,8.6,NEUTRAL,-0.07917418331315669,0.2614285714285713,,0.030000000000001137,0.0,0.0,0.0,0.0,0.0,-237445.0,9762555.0
2025-07-29,SHORT,9,8.65,SHORT,-0.4021793989406961,0.2414285714285715,9.042142857142856,0.02999999999999936,1.0,0.0,0.0,0.0,0.0,-237445.0,9762555.0
2025-07-30,FLAT,0,8.65,NEUTRAL,0.03895175639760613,0.37000000000000005,,0.02999999999999936,0.0,0.0,-585.0,0.0,-585.0,-238030.0,9761970.0
2025-07-31,SHORT,7,6.76,SHORT,-0.19602011793507,0.3857142857142858,7.3149999999999995,0.040000000000000036,1.0,0.0,0.0,0.0,0.0,-238030.0,9761970.0
2025-08-01,SHORT,7,6.89,SHORT,-0.6608870464139703,0.31071428571428583,7.226071428571428,0.040000000000000036,1.0,-22749.99999999998,0.0,0.0,0.0,-238030.0,9761970.0
2025-08-04,LONG,2,6.89,LONG,0.10620706690297466,0.3057142857142859,6.423928571428571,0.03000000000000025,0.25,0.0,-23204.99999999998,0.0,-23204.99999999998,-261235.0,9738765.0
2025-08-05,SHORT,8,6.82,SHORT,-0.2501018307688225,0.30785714285714294,7.278571428571429,0.02999999999999936,1.0,0.0,-3629.99999999997,0.0,-3629.99999999997,-264865.0,9735135.0
2025-08-06,LONG,2,6.83,LONG,0.29635455715668246,0.3071428571428572,6.368214285714286,0.03000000000000025,0.25,0.0,-2519.9999999999573,0.0,-2519.9999999999573,-267385.0,9732615.0
2025-08-07,SHORT,8,6.8,SHORT,-1.3683308789105608,0.30214285714285716,7.260714285714286,0.040000000000000036,1.0,0.0,-1630.0000000000125,0.0,-1630.0000000000125,-269015.0,9730985.0
2025-08-08,SHORT,8,6.88,SHORT,-0.20329434759084516,0.3007142857142858,7.251071428571429,0.040000000000000036,1.0,-16000.000000000015,0.0,0.0,0.0,-269015.0,9730985.0
2025-08-11,LONG,2,6.86,LONG,0.1876874546377078,0.28500000000000014,6.4089285714285715,0.02999999999999936,0.25,0.0,-12520.0000000001,0.0,-12520.0000000001,-281535.0,9718465.0
2025-08-12,FLAT,0,6.98,NEUTRAL,-0.027615841016236653,0.27428571428571447,,0.02999999999999936,0.0,0.0,5870.0000000000055,0.0,5870.0000000000055,-275665.0,9724335.0
2025-08-13,LONG,2,6.9,LONG,0.18802008434416614,0.2664285714285716,6.488571428571428,0.02999999999999936,0.25,0.0,0.0,0.0,0.0,-275665.0,9724335.0
2025-08-14,LONG,2,6.93,LONG,0.287463520675613,0.262857142857143,6.535714285714286,0.03000000000000025,0.25,1499.999999999968,0.0,0.0,0.0,-275665.0,9724335.0
2025-08-15,SHORT,9,6.92,SHORT,-0.22538044940727844,0.24000000000000002,7.314285714285714,0.040000000000000036,1.0,0.0,869.9999999999786,0.0,869.9999999999786,-274795.0,9725205.0
2025-08-18,LONG,2,6.93,LONG,0.19205790877215928,0.23785714285714285,6.569999999999999,0.03000000000000025,0.25,0.0,-2834.999999999952,0.0,-2834.999999999952,-277630.0,9722370.0
2025-08-19,FLAT,0,6.88,NEUTRAL,-0.06628564849085909,0.11428571428571425,,0.03000000000000025,0.0,0.0,-2629.999999999991,0.0,-2629.999999999991,-280260.0,9719740.0
2025-08-20,FLAT,0,6.94,NEUTRAL,0.013171373404337001,0.08428571428571432,,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,-280260.0,9719740.0
2025-08-21,FLAT,0,6.95,NEUTRAL,0.03266195155587695,0.08071428571428571,,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,-280260.0,9719740.0
2025-08-22,SHORT,32,6.9,SHORT,-0.13096128191175033,0.08142857142857134,7.021071428571429,0.040000000000000036,1.0,0.0,0.0,0.0,0.0,-280260.0,9719740.0
